,0,1,2,3,4,5,6,7,8,9
101,"Ballad of Ramblin' Jack, The (2000)",Grace of My Heart (1996),"Goodbye Girl, The (1977)",Rain (1932),Eraser (1996),Pretty Woman (1990),Seven Chances (1925),"Cowboy Way, The (1994)",Kazaam (1996),Sphere (1998)
102,Eraser (1996),Chinese Box (1997),Slaves to the Underground (1997),Bambi (1942),"Goodbye Girl, The (1977)",Mighty Aphrodite (1995),Bloodsport 2 (1995),Aparajito (1956),Enchanted April (1991),I Confess (1953)
103,"Ballad of Ramblin' Jack, The (2000)",Grace of My Heart (1996),Eraser (1996),"Goodbye Girl, The (1977)",Police Story 4: Project S (Chao ji ji hua) (1993),"Wooden Man's Bride, The (Wu Kui) (1994)",Chinese Box (1997),Room at the Top (1959),Seven Chances (1925),"Cowboy Way, The (1994)"
104,Eraser (1996),Chinese Box (1997),Slaves to the Underground (1997),"Goodbye Girl, The (1977)","Ballad of Ramblin' Jack, The (2000)",Room at the Top (1959),Bambi (1942),Blow-Out (La Grande Bouffe) (1973),"Santa Clause, The (1994)",Vertigo (1958)
105,"Goodbye Girl, The (1977)",Eraser (1996),"Santa Clause, The (1994)","Ballad of Ramblin' Jack, The (2000)",Rain (1932),Someone to Watch Over Me (1987),Chinese Box (1997),Bambi (1942),Grace of My Heart (1996),Slaves to the Underground (1997)
106,"Ballad of Ramblin' Jack, The (2000)",Grace of My Heart (1996),Eraser (1996),"Goodbye Girl, The (1977)",Chinese Box (1997),Room at the Top (1959),Blow-Out (La Grande Bouffe) (1973),Seven Chances (1925),Slaves to the Underground (1997),"Cowboy Way, The (1994)"
107,Eraser (1996),Chinese Box (1997),Slaves to the Underground (1997),"Goodbye Girl, The (1977)","Ballad of Ramblin' Jack, The (2000)",Bambi (1942),Room at the Top (1959),Blow-Out (La Grande Bouffe) (1973),"Savage Nights (Nuits fauves, Les) (1992)",Vertigo (1958)
108,Eraser (1996),Chinese Box (1997),"Goodbye Girl, The (1977)",Slaves to the Underground (1997),"Santa Clause, The (1994)",Bambi (1942),Someone to Watch Over Me (1987),"Ballad of Ramblin' Jack, The (2000)","Pyromaniac's Love Story, A (1995)",Rain (1932)
109,"Ballad of Ramblin' Jack, The (2000)",Grace of My Heart (1996),Eraser (1996),"Goodbye Girl, The (1977)",Chinese Box (1997),Room at the Top (1959),Seven Chances (1925),Blow-Out (La Grande Bouffe) (1973),Police Story 4: Project S (Chao ji ji hua) (1993),"Wooden Man's Bride, The (Wu Kui) (1994)"
110,Eraser (1996),"Goodbye Girl, The (1977)",Chinese Box (1997),Rain (1932),Bambi (1942),Slaves to the Underground (1997),Someone to Watch Over Me (1987),"Santa Clause, The (1994)","Ballad of Ramblin' Jack, The (2000)",Music of the Heart (1999)
111,Eraser (1996),Chinese Box (1997),Slaves to the Underground (1997),"Goodbye Girl, The (1977)",Room at the Top (1959),"Ballad of Ramblin' Jack, The (2000)",Blow-Out (La Grande Bouffe) (1973),Bambi (1942),Mighty Aphrodite (1995),Vertigo (1958)
112,Eraser (1996),Enchanted April (1991),Chinese Box (1997),"Man from Down Under, The (1943)",Bambi (1942),Aparajito (1956),Slaves to the Underground (1997),Bloodsport 2 (1995),Mighty Aphrodite (1995),Music of the Heart (1999)
113,"Ballad of Ramblin' Jack, The (2000)",Grace of My Heart (1996),Eraser (1996),"Goodbye Girl, The (1977)",Chinese Box (1997),Room at the Top (1959),Seven Chances (1925),Blow-Out (La Grande Bouffe) (1973),Police Story 4: Project S (Chao ji ji hua) (1993),"Wooden Man's Bride, The (Wu Kui) (1994)"
114,Eraser (1996),Chinese Box (1997),"Goodbye Girl, The (1977)","Ballad of Ramblin' Jack, The (2000)",Slaves to the Underground (1997),Grace of My Heart (1996),Room at the Top (1959),Blow-Out (La Grande Bouffe) (1973),Seven Chances (1925),Mighty Aphrodite (1995)
115,"Ballad of Ramblin' Jack, The (2000)","Santa Clause, The (1994)",Grace of My Heart (1996),"Goodbye Girl, The (1977)",Eraser (1996),Rain (1932),Chinese Box (1997),Evil Dead II (Dead By Dawn) (1987),Vampires (1998),Slaves to the Underground (1997)
116,"Goodbye Girl, The (1977)","Ballad of Ramblin' Jack, The (2000)","Santa Clause, The (1994)",Eraser (1996),Rain (1932),Grace of My Heart (1996),Chinese Box (1997),Slaves to the Underground (1997),Someone to Watch Over Me (1987),Bambi (1942)
117,"Goodbye Girl, The (1977)","Ballad of Ramblin' Jack, The (2000)","Santa Clause, The (1994)",Eraser (1996),Rain (1932),Grace of My Heart (1996),Chinese Box (1997),Slaves to the Underground (1997),Someone to Watch Over Me (1987),Vampires (1998)
118,"Ballad of Ramblin' Jack, The (2000)",Grace of My Heart (1996),"Santa Clause, The (1994)",Eraser (1996),"Goodbye Girl, The (1977)",Chinese Box (1997),Room at the Top (1959),"Savage Nights (Nuits fauves, Les) (1992)",Police Story 4: Project S (Chao ji ji hua) (1993),Blow-Out (La Grande Bouffe) (1973)
119,"Ballad of Ramblin' Jack, The (2000)",Grace of My Heart (1996),"Goodbye Girl, The (1977)",Rain (1932),Eraser (1996),Pretty Woman (1990),Seven Chances (1925),"Cowboy Way, The (1994)",Kazaam (1996),Sphere (1998)
120,Eraser (1996),Chinese Box (1997),Slaves to the Underground (1997),"Goodbye Girl, The (1977)",Room at the Top (1959),Bambi (1942),Blow-Out (La Grande Bouffe) (1973),Mighty Aphrodite (1995),"Ballad of Ramblin' Jack, The (2000)",Rebel Without a Cause (1955)
121,"Ballad of Ramblin' Jack, The (2000)","Goodbye Girl, The (1977)",Grace of My Heart (1996),Rain (1932),Eraser (1996),Sphere (1998),"Santa Clause, The (1994)",Chinese Box (1997),Slaves to the Underground (1997),Seven Chances (1925)
122,Eraser (1996),Chinese Box (1997),"Goodbye Girl, The (1977)",Slaves to the Underground (1997),"Ballad of Ramblin' Jack, The (2000)","Santa Clause, The (1994)",Room at the Top (1959),Grace of My Heart (1996),Blow-Out (La Grande Bouffe) (1973),"Savage Nights (Nuits fauves, Les) (1992)"
123,"Ballad of Ramblin' Jack, The (2000)",Eraser (1996),Chinese Box (1997),Grace of My Heart (1996),"Goodbye Girl, The (1977)",Slaves to the Underground (1997),Room at the Top (1959),Blow-Out (La Grande Bouffe) (1973),Seven Chances (1925),Bambi (1942)
124,Eraser (1996),Chinese Box (1997),"Goodbye Girl, The (1977)","Ballad of Ramblin' Jack, The (2000)",Slaves to the Underground (1997),Grace of My Heart (1996),Room at the Top (1959),Blow-Out (La Grande Bouffe) (1973),Seven Chances (1925),Mighty Aphrodite (1995)
125,"Santa Clause, The (1994)",Eraser (1996),"Ballad of Ramblin' Jack, The (2000)",Chinese Box (1997),"Goodbye Girl, The (1977)",Grace of My Heart (1996),Slaves to the Underground (1997),"Savage Nights (Nuits fauves, Les) (1992)",Room at the Top (1959),Blow-Out (La Grande Bouffe) (1973)
126,Eraser (1996),Chinese Box (1997),"Goodbye Girl, The (1977)","Ballad of Ramblin' Jack, The (2000)",Slaves to the Underground (1997),Grace of My Heart (1996),Room at the Top (1959),Blow-Out (La Grande Bouffe) (1973),Seven Chances (1925),Mighty Aphrodite (1995)
127,Eraser (1996),Chinese Box (1997),"Goodbye Girl, The (1977)",Slaves to the Underground (1997),"Ballad of Ramblin' Jack, The (2000)","Santa Clause, The (1994)",Room at the Top (1959),Grace of My Heart (1996),Blow-Out (La Grande Bouffe) (1973),Bambi (1942)
128,"Ballad of Ramblin' Jack, The (2000)",Eraser (1996),"Goodbye Girl, The (1977)",Chinese Box (1997),"Santa Clause, The (1994)",Grace of My Heart (1996),Slaves to the Underground (1997),Room at the Top (1959),Blow-Out (La Grande Bouffe) (1973),Rain (1932)
129,Eraser (1996),"Goodbye Girl, The (1977)",Rain (1932),Bambi (1942),Someone to Watch Over Me (1987),Chinese Box (1997),Slaves to the Underground (1997),"Santa Clause, The (1994)","Ballad of Ramblin' Jack, The (2000)",Music of the Heart (1999)
130,"Ballad of Ramblin' Jack, The (2000)","Goodbye Girl, The (1977)",Eraser (1996),Rain (1932),"Santa Clause, The (1994)",Grace of My Heart (1996),Chinese Box (1997),Sphere (1998),Slaves to the Underground (1997),Vampires (1998)
131,Eraser (1996),Aparajito (1956),Stand by Me (1986),Chinese Box (1997),Enchanted April (1991),Slaves to the Underground (1997),Bambi (1942),Mighty Aphrodite (1995),My Favorite Year (1982),54 (1998)
132,Someone to Watch Over Me (1987),Rain (1932),Bambi (1942),Eraser (1996),"Goodbye Girl, The (1977)","Santa Clause, The (1994)",Music of the Heart (1999),Chinese Box (1997),Yellow Submarine (1968),Slaves to the Underground (1997)
133,"Ballad of Ramblin' Jack, The (2000)",Grace of My Heart (1996),Eraser (1996),"Goodbye Girl, The (1977)",Police Story 4: Project S (Chao ji ji hua) (1993),Chinese Box (1997),Room at the Top (1959),"Wooden Man's Bride, The (Wu Kui) (1994)",Seven Chances (1925),Blow-Out (La Grande Bouffe) (1973)
134,"Santa Clause, The (1994)","Ballad of Ramblin' Jack, The (2000)",Grace of My Heart (1996),Eraser (1996),"Savage Nights (Nuits fauves, Les) (1992)","Goodbye Girl, The (1977)",Chinese Box (1997),Evil Dead II (Dead By Dawn) (1987),Batman (1989),"Iron Giant, The (1999)"
135,Eraser (1996),"Goodbye Girl, The (1977)",Chinese Box (1997),Slaves to the Underground (1997),Bambi (1942),Rain (1932),"Pyromaniac's Love Story, A (1995)",Music of the Heart (1999),"Ballad of Ramblin' Jack, The (2000)",Mighty Aphrodite (1995)
136,Eraser (1996),Aparajito (1956),Bloodsport 2 (1995),Stand by Me (1986),Chinese Box (1997),Enchanted April (1991),Slaves to the Underground (1997),"Man from Down Under, The (1943)",Bambi (1942),Mighty Aphrodite (1995)
137,"Ballad of Ramblin' Jack, The (2000)",Eraser (1996),Chinese Box (1997),Grace of My Heart (1996),"Goodbye Girl, The (1977)",Slaves to the Underground (1997),Room at the Top (1959),Blow-Out (La Grande Bouffe) (1973),Seven Chances (1925),Bambi (1942)
138,Eraser (1996),Chinese Box (1997),Slaves to the Underground (1997),"Goodbye Girl, The (1977)","Ballad of Ramblin' Jack, The (2000)",Room at the Top (1959),Bambi (1942),Blow-Out (La Grande Bouffe) (1973),Vertigo (1958),"Savage Nights (Nuits fauves, Les) (1992)"
139,Rain (1932),Eraser (1996),"Goodbye Girl, The (1977)",Music of the Heart (1999),Chinese Box (1997),Slaves to the Underground (1997),House Arrest (1996),Barney's Great Adventure (1998),My Favorite Year (1982),"Ballad of Ramblin' Jack, The (2000)"
140,Eraser (1996),Chinese Box (1997),Slaves to the Underground (1997),"Goodbye Girl, The (1977)","Ballad of Ramblin' Jack, The (2000)",Bambi (1942),Room at the Top (1959),Blow-Out (La Grande Bouffe) (1973),"Savage Nights (Nuits fauves, Les) (1992)",Vertigo (1958)
141,Eraser (1996),Chinese Box (1997),Slaves to the Underground (1997),"Goodbye Girl, The (1977)","Ballad of Ramblin' Jack, The (2000)",Room at the Top (1959),Blow-Out (La Grande Bouffe) (1973),Bambi (1942),Mighty Aphrodite (1995),Grace of My Heart (1996)
142,Eraser (1996),Chinese Box (1997),Slaves to the Underground (1997),"Goodbye Girl, The (1977)",Room at the Top (1959),"Ballad of Ramblin' Jack, The (2000)",Blow-Out (La Grande Bouffe) (1973),Bambi (1942),Mighty Aphrodite (1995),Vertigo (1958)
143,Eraser (1996),Chinese Box (1997),"Goodbye Girl, The (1977)",Slaves to the Underground (1997),"Ballad of Ramblin' Jack, The (2000)",Room at the Top (1959),Blow-Out (La Grande Bouffe) (1973),Grace of My Heart (1996),Seven Chances (1925),Mighty Aphrodite (1995)
144,Eraser (1996),"Ballad of Ramblin' Jack, The (2000)",Chinese Box (1997),"Goodbye Girl, The (1977)",Grace of My Heart (1996),Slaves to the Underground (1997),Room at the Top (1959),Blow-Out (La Grande Bouffe) (1973),Seven Chances (1925),Mighty Aphrodite (1995)
145,Music of the Heart (1999),House Arrest (1996),Bambi (1942),Eraser (1996),Barney's Great Adventure (1998),Rain (1932),My Favorite Year (1982),"Goodbye Girl, The (1977)",Slaves to the Underground (1997),Monty Python and the Holy Grail (1974)
146,Eraser (1996),"Ballad of Ramblin' Jack, The (2000)",Chinese Box (1997),"Goodbye Girl, The (1977)",Grace of My Heart (1996),Slaves to the Underground (1997),Room at the Top (1959),Blow-Out (La Grande Bouffe) (1973),Seven Chances (1925),Mighty Aphrodite (1995)
147,"Ballad of Ramblin' Jack, The (2000)",Grace of My Heart (1996),Eraser (1996),"Goodbye Girl, The (1977)",Chinese Box (1997),Room at the Top (1959),Police Story 4: Project S (Chao ji ji hua) (1993),Blow-Out (La Grande Bouffe) (1973),Slaves to the Underground (1997),Seven Chances (1925)
148,"Ballad of Ramblin' Jack, The (2000)",Grace of My Heart (1996),Eraser (1996),"Goodbye Girl, The (1977)",Police Story 4: Project S (Chao ji ji hua) (1993),"Wooden Man's Bride, The (Wu Kui) (1994)",Chinese Box (1997),Room at the Top (1959),Seven Chances (1925),"Cowboy Way, The (1994)"
149,Chinese Box (1997),Slaves to the Underground (1997),"Goodbye Girl, The (1977)","Ballad of Ramblin' Jack, The (2000)",Room at the Top (1959),Blow-Out (La Grande Bouffe) (1973),Vertigo (1958),Paris Is Burning (1990),Someone to Watch Over Me (1987),Mighty Aphrodite (1995)
150,Eraser (1996),Chinese Box (1997),Slaves to the Underground (1997),"Goodbye Girl, The (1977)",Room at the Top (1959),Blow-Out (La Grande Bouffe) (1973),Bambi (1942),Mighty Aphrodite (1995),"Ballad of Ramblin' Jack, The (2000)","Mirror, The (Zerkalo) (1975)"
151,Eraser (1996),Chinese Box (1997),Slaves to the Underground (1997),"Goodbye Girl, The (1977)",Bambi (1942),"Ballad of Ramblin' Jack, The (2000)",Room at the Top (1959),Blow-Out (La Grande Bouffe) (1973),"Santa Clause, The (1994)",Vertigo (1958)
152,Someone to Watch Over Me (1987),Rain (1932),Bambi (1942),Eraser (1996),"Goodbye Girl, The (1977)","Santa Clause, The (1994)",Music of the Heart (1999),Yellow Submarine (1968),Chinese Box (1997),Slaves to the Underground (1997)
153,"Ballad of Ramblin' Jack, The (2000)",Grace of My Heart (1996),"Goodbye Girl, The (1977)",Rain (1932),Eraser (1996),Pretty Woman (1990),Seven Chances (1925),"Cowboy Way, The (1994)",Sphere (1998),Kazaam (1996)
154,Eraser (1996),Aparajito (1956),Bloodsport 2 (1995),Stand by Me (1986),Enchanted April (1991),Chinese Box (1997),Slaves to the Underground (1997),"Man from Down Under, The (1943)",Bambi (1942),Mighty Aphrodite (1995)
155,Eraser (1996),"Ballad of Ramblin' Jack, The (2000)",Chinese Box (1997),"Goodbye Girl, The (1977)",Grace of My Heart (1996),Slaves to the Underground (1997),Room at the Top (1959),Blow-Out (La Grande Bouffe) (1973),Seven Chances (1925),Mighty Aphrodite (1995)
156,"Ballad of Ramblin' Jack, The (2000)",Grace of My Heart (1996),Eraser (1996),"Goodbye Girl, The (1977)",Chinese Box (1997),Room at the Top (1959),Seven Chances (1925),Blow-Out (La Grande Bouffe) (1973),Police Story 4: Project S (Chao ji ji hua) (1993),"Wooden Man's Bride, The (Wu Kui) (1994)"
157,Eraser (1996),Chinese Box (1997),Slaves to the Underground (1997),"Goodbye Girl, The (1977)",Room at the Top (1959),Blow-Out (La Grande Bouffe) (1973),"Ballad of Ramblin' Jack, The (2000)",Mighty Aphrodite (1995),Vertigo (1958),Rebel Without a Cause (1955)
158,Aparajito (1956),Eraser (1996),Bloodsport 2 (1995),Stand by Me (1986),Chinese Box (1997),Enchanted April (1991),Slaves to the Underground (1997),"Man from Down Under, The (1943)",Mighty Aphrodite (1995),54 (1998)
159,Eraser (1996),"Ballad of Ramblin' Jack, The (2000)",Chinese Box (1997),"Goodbye Girl, The (1977)",Grace of My Heart (1996),Slaves to the Underground (1997),Room at the Top (1959),Blow-Out (La Grande Bouffe) (1973),Seven Chances (1925),Mighty Aphrodite (1995)
160,"Ballad of Ramblin' Jack, The (2000)",Grace of My Heart (1996),Eraser (1996),"Goodbye Girl, The (1977)",Chinese Box (1997),Room at the Top (1959),Blow-Out (La Grande Bouffe) (1973),Slaves to the Underground (1997),Seven Chances (1925),"Santa Clause, The (1994)"
161,Eraser (1996),Chinese Box (1997),Slaves to the Underground (1997),"Goodbye Girl, The (1977)",Room at the Top (1959),Blow-Out (La Grande Bouffe) (1973),Bambi (1942),Mighty Aphrodite (1995),"Ballad of Ramblin' Jack, The (2000)","Mirror, The (Zerkalo) (1975)"
162,"Ballad of Ramblin' Jack, The (2000)",Grace of My Heart (1996),"Santa Clause, The (1994)","Goodbye Girl, The (1977)",Eraser (1996),Rain (1932),Chinese Box (1997),Evil Dead II (Dead By Dawn) (1987),Vampires (1998),Slaves to the Underground (1997)
163,Eraser (1996),"Goodbye Girl, The (1977)","Santa Clause, The (1994)","Ballad of Ramblin' Jack, The (2000)",Chinese Box (1997),Slaves to the Underground (1997),Rain (1932),Grace of My Heart (1996),Bambi (1942),Someone to Watch Over Me (1987)
164,Grace of My Heart (1996),"Ballad of Ramblin' Jack, The (2000)",Police Story 4: Project S (Chao ji ji hua) (1993),"Wooden Man's Bride, The (Wu Kui) (1994)",Eraser (1996),"Goodbye Girl, The (1977)",Dead Man Walking (1995),Seven Chances (1925),Chinese Box (1997),Room at the Top (1959)
165,Someone to Watch Over Me (1987),Bambi (1942),Rain (1932),Eraser (1996),House Arrest (1996),"Goodbye Girl, The (1977)",Barney's Great Adventure (1998),My Favorite Year (1982),"Santa Clause, The (1994)",Slaves to the Underground (1997)
166,Eraser (1996),Chinese Box (1997),Slaves to the Underground (1997),"Goodbye Girl, The (1977)",Bambi (1942),Room at the Top (1959),Blow-Out (La Grande Bouffe) (1973),"Ballad of Ramblin' Jack, The (2000)",Mighty Aphrodite (1995),Enchanted April (1991)
167,"Ballad of Ramblin' Jack, The (2000)",Grace of My Heart (1996),Eraser (1996),"Goodbye Girl, The (1977)",Police Story 4: Project S (Chao ji ji hua) (1993),Chinese Box (1997),"Wooden Man's Bride, The (Wu Kui) (1994)",Room at the Top (1959),Seven Chances (1925),"Santa Clause, The (1994)"
168,"Santa Clause, The (1994)","Ballad of Ramblin' Jack, The (2000)","Goodbye Girl, The (1977)",Grace of My Heart (1996),Eraser (1996),Rain (1932),Evil Dead II (Dead By Dawn) (1987),Chinese Box (1997),Vampires (1998),Catwalk (1995)
169,"Ballad of Ramblin' Jack, The (2000)",Eraser (1996),Chinese Box (1997),Grace of My Heart (1996),"Goodbye Girl, The (1977)",Slaves to the Underground (1997),Room at the Top (1959),Blow-Out (La Grande Bouffe) (1973),Seven Chances (1925),Evil Dead II (Dead By Dawn) (1987)
170,Eraser (1996),Chinese Box (1997),"Goodbye Girl, The (1977)",Slaves to the Underground (1997),"Ballad of Ramblin' Jack, The (2000)","Santa Clause, The (1994)",Room at the Top (1959),Grace of My Heart (1996),Blow-Out (La Grande Bouffe) (1973),Bambi (1942)
171,Eraser (1996),Chinese Box (1997),Aparajito (1956),Slaves to the Underground (1997),Bloodsport 2 (1995),Stand by Me (1986),Bambi (1942),"Man from Down Under, The (1943)",Enchanted April (1991),Mighty Aphrodite (1995)
172,Aparajito (1956),Eraser (1996),Bloodsport 2 (1995),Chinese Box (1997),Stand by Me (1986),Slaves to the Underground (1997),Enchanted April (1991),"Man from Down Under, The (1943)",Bambi (1942),Mighty Aphrodite (1995)
173,Eraser (1996),Chinese Box (1997),Slaves to the Underground (1997),Mighty Aphrodite (1995),54 (1998),Music of the Heart (1999),"Odessa File, The (1974)",Love Is a Many-Splendored Thing (1955),"Goodbye Girl, The (1977)",Casablanca (1942)
174,"Ballad of Ramblin' Jack, The (2000)","Goodbye Girl, The (1977)","Santa Clause, The (1994)",Eraser (1996),Rain (1932),Grace of My Heart (1996),Chinese Box (1997),Vampires (1998),Slaves to the Underground (1997),Someone to Watch Over Me (1987)
175,Eraser (1996),Chinese Box (1997),Slaves to the Underground (1997),"Goodbye Girl, The (1977)",Bambi (1942),Room at the Top (1959),Mighty Aphrodite (1995),Blow-Out (La Grande Bouffe) (1973),"Ballad of Ramblin' Jack, The (2000)","Mirror, The (Zerkalo) (1975)"
176,"Ballad of Ramblin' Jack, The (2000)",Grace of My Heart (1996),Rain (1932),"Goodbye Girl, The (1977)",Eraser (1996),"Santa Clause, The (1994)",Chinese Box (1997),Pretty Woman (1990),Sphere (1998),Vampires (1998)
